TIME,S,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,Z
0.0,0,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,3.199999999999985
0.08333333333333333,0,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.4,3.199999999999985
0.16666666666666666,0,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,3.199999999999985
0.25,0,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,3.199999999999985
0.3333333333333333,0,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,3.199999999999985
0.4166666666666667,0,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.4,3.199999999999985
0.5,12001,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,3.199999999999985
0.5833333333333334,12001,22.6,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,3.199999999999985
0.6666666666666666,12001,22.65,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.4,4.049999999999937
0.75,12001,22.7,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.4,4.899999999999949
0.8333333333333334,12001,22.7,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,4.899999999999949
0.9166666666666666,12001,22.7,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,4.899999999999949
1.0,12001,22.75,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.3,22.4,5.749999999999961
1.0833333333333333,12001,22.75,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.4,5.749999999999961
1.1666666666666667,12001,22.8,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.4,6.599999999999973
1.25,12001,22.8,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.3,22.2,22.3,6.599999999999973
1.3333333333333333,12001,22.85,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.2,22.2,22.3,7.449999999999985
1.4166666666666667,12001,22.9,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.0,22.2,22.3,22.3,8.299999999999937
1.5,12001,22.9,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.05,22.2,22.2,22.3,8.299999999999937
1.5833333333333333,12001,22.95,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.1,22.2,22.3,22.3,9.149999999999949
1.6666666666666667,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.1,22.2,22.3,22.3,9.999999999999961
1.75,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.1,22.2,22.3,22.3,9.999999999999961
1.8333333333333333,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.1,22.2,22.3,22.3,9.999999999999961
1.9166666666666667,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.1,22.2,22.3,22.3,9.999999999999961
2.0,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.15,22.2,22.3,22.3,9.999999999999961
2.0833333333333335,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.2,22.2,22.3,22.3,9.999999999999961
2.1666666666666665,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.2,22.2,22.3,22.3,9.999999999999961
2.25,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.2,22.2,22.3,22.3,9.999999999999961
2.3333333333333335,12001,23.0,22.6,22.7,22.6,22.7,23.2,22.6,22.6,23.2,22.2,22.3,22.3,9.999999999999961
2.4166666666666665,12001,23.0,22.6,22.6,22.6,22.7,23.2,22.6,22.6,23.2,22.3,22.3,22.3,9.899999999999963
2.5,12001,23.0,22.6,22.6,22.6,22.7,23.2,22.6,22.6,23.2,22.3,22.3,22.3,9.899999999999963
2.5833333333333335,12001,23.0,22.6,22.6,22.6,22.7,23.2,22.6,22.6,23.2,22.3,22.3,22.3,9.899999999999963
